HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Number,TotalServices,Deck,Num,Side,HasServices
Earth,False,TRAPPIST-1e,18.0,False,313.0,1.0,691.0,283.0,0.0,0,242,01,1288.0,F,46,S,True
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0,243,01,0.0,G,37,S,False
Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,1,244,01,0.0,F,37,S,False
Mars,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,244,02,0.0,F,47,S,False
Europa,False,55 Cancri e,46.0,False,0.0,3571.0,0.0,0.0,7.0,1,245,01,3578.0,C,6,P,True
Europa,False,TRAPPIST-1e,33.0,False,0.0,86.0,796.0,584.0,10912.0,0,245,02,12378.0,C,6,P,True
Mars,False,TRAPPIST-1e,21.0,False,2947.0,0.0,287.0,27.0,0.0,0,246,01,3261.0,D,8,P,True
Europa,False,TRAPPIST-1e,33.0,False,0.0,1.0,0.0,8620.0,1063.0,0,248,01,9684.0,C,10,S,True
Earth,True,PSO J318.5-22,47.0,False,0.0,0.0,0.0,0.0,0.0,0,250,01,0.0,G,38,S,False
Earth,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,1,251,01,0.0,C,11,S,False
Earth,False,TRAPPIST-1e,30.0,False,335.0,695.0,541.0,0.0,0.0,0,252,01,1571.0,F,53,P,True
Earth,False,TRAPPIST-1e,29.0,False,272.0,615.0,0.0,0.0,1.0,0,253,01,888.0,G,42,P,True
Earth,False,TRAPPIST-1e,21.0,False,702.0,172.0,408.0,2.0,6.0,1,254,01,1290.0,F,54,P,True
Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,255,01,0.0,A,3,S,False
Mars,False,55 Cancri e,21.0,False,1664.0,0.0,0.0,0.0,0.0,0,257,01,1664.0,F,49,S,True
Mars,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,1,257,02,0.0,F,49,S,False
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,313.0,299.0,92.0,0,258,01,704.0,F,50,S,True
Europa,False,TRAPPIST-1e,26.0,False,0.0,4810.0,0.0,981.0,2054.0,0,260,01,7845.0,E,16,S,True
Earth,False,TRAPPIST-1e,26.0,False,66.0,29.0,0.0,0.0,803.0,0,261,01,898.0,F,56,P,True
Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,263,01,0.0,G,43,P,False
Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,1,265,01,0.0,D,8,S,False
Earth,False,TRAPPIST-1e,13.0,False,118.0,0.0,0.0,754.0,1.0,0,267,01,873.0,F,51,S,True
Earth,False,55 Cancri e,47.0,False,0.0,231.0,592.0,0.0,0.0,1,269,01,823.0,F,52,S,True
Earth,False,TRAPPIST-1e,63.0,False,0.0,25.0,128.0,0.0,1240.0,0,270,01,1393.0,F,59,P,True
Europa,True,55 Cancri e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,1,275,01,0.0,D,9,S,False
Earth,False,55 Cancri e,50.0,False,44.0,2390.0,0.0,53.0,0.0,1,277,01,2487.0,F,61,P,True
Earth,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,888.0,0.0,0,278,01,888.0,F,61,S,True
Earth,False,TRAPPIST-1e,45.0,False,0.0,97.0,0.0,14.0,333.0,0,278,02,444.0,G,45,P,True
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,2078.0,0.0,0.0,1,281,01,2078.0,F,63,P,True
Earth,False,TRAPPIST-1e,21.0,False,0.0,918.0,0.0,0.0,0.0,1,282,01,918.0,F,54,S,True
Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,1,283,01,0.0,G,46,P,False
Earth,False,TRAPPIST-1e,22.0,False,146.0,654.0,1.0,0.0,2.0,1,283,02,803.0,F,64,P,True
Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,285,01,0.0,E,16,P,False
Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,1,285,02,0.0,E,16,P,False
Earth,False,55 Cancri e,57.0,False,3.0,1281.0,29.0,162.0,13.0,0,286,01,1488.0,F,65,P,True
Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,1,287,01,0.0,F,65,S,False
Europa,False,TRAPPIST-1e,28.0,False,0.0,587.0,32.0,6.0,1460.0,0,287,02,2085.0,B,12,P,True
Earth,False,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,828.0,0,288,01,828.0,F,55,S,True
Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,1,289,01,0.0,C,12,S,False
Europa,False,55 Cancri e,26.0,False,0.0,4458.0,0.0,1157.0,262.0,1,290,01,5877.0,B,7,S,True
Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,1,290,02,0.0,B,7,S,False
Europa,False,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,1,290,03,0.0,B,7,S,False
Europa,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,1,290,04,0.0,B,7,S,False
Europa,False,TRAPPIST-1e,40.0,False,0.0,6500.0,88.0,1090.0,0.0,1,291,01,7678.0,D,10,S,True
Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,1,294,01,0.0,B,8,S,False
Earth,False,TRAPPIST-1e,24.0,False,90.0,2.0,1324.0,17.0,0.0,1,297,01,1433.0,G,47,P,True
Europa,True,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,1,298,01,0.0,A,3,P,False
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,0,301,01,0.0,F,3,S,False
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,15.0,0.0,1370.0,0,302,01,1385.0,F,67,P,True
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,1,303,01,0.0,G,41,S,False
Europa,False,TRAPPIST-1e,28.0,False,0.0,422.0,0.0,1851.0,5166.0,0,304,01,7439.0,E,18,S,True
Europa,False,55 Cancri e,23.0,False,0.0,584.0,0.0,20.0,2469.0,0,305,01,3073.0,C,7,P,True
Earth,False,TRAPPIST-1e,23.0,False,368.0,175.0,259.0,1.0,101.0,0,306,01,904.0,E,19,S,True
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,1359.0,0.0,0.0,1,307,01,1359.0,F,59,S,True
Earth,False,TRAPPIST-1e,18.0,False,1194.0,0.0,157.0,6.0,0.0,0,309,01,1357.0,F,60,S,True
Europa,False,TRAPPIST-1e,67.0,False,0.0,230.0,0.0,4476.0,241.0,0,310,01,4947.0,F,60,S,True
Earth,False,PSO J318.5-22,60.0,False,7.0,540.0,1.0,0.0,4.0,1,313,01,552.0,F,68,P,True
Earth,True,55 Cancri e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,1,313,02,0.0,G,50,P,False
Earth,False,55 Cancri e,49.0,False,331.0,0.0,0.0,318.0,0.0,1,313,03,649.0,F,68,P,True
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,313,04,0.0,G,50,P,False
Earth,False,55 Cancri e,26.0,False,386.0,0.0,74.0,0.0,1330.0,0,314,01,1790.0,G,51,P,True
Earth,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,1,315,01,0.0,G,42,S,False
Europa,False,TRAPPIST-1e,24.0,False,0.0,2628.0,0.0,170.0,0.0,1,316,01,2798.0,B,9,S,True
Europa,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,1,316,02,0.0,B,9,S,False
Earth,False,TRAPPIST-1e,18.0,False,0.0,2.0,0.0,0.0,0.0,0,320,01,2.0,G,44,S,True
Earth,False,TRAPPIST-1e,21.0,False,0.0,5.0,3.0,0.0,0.0,0,320,02,8.0,G,44,S,True
Earth,False,TRAPPIST-1e,59.0,True,1018.0,0.0,209.0,0.0,0.0,0,321,01,1227.0,F,61,S,True
Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,0,322,01,0.0,G,45,S,False
Earth,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,0,324,01,0.0,G,53,P,False
Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0,326,01,0.0,G,47,S,False
Earth,False,TRAPPIST-1e,19.0,False,17.0,0.0,784.0,0.0,2.0,1,327,01,803.0,F,47,S,True
Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,1,330,01,0.0,C,14,S,False
Europa,False,TRAPPIST-1e,32.0,False,247.0,4651.0,0.0,46.0,202.0,1,330,02,5146.0,C,14,S,True
Europa,False,TRAPPIST-1e,33.0,False,443.0,317.0,0.0,148.0,1260.0,0,330,03,2168.0,C,14,S,True
Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,251.0,0.0,552.0,0,331,01,803.0,F,72,P,True
Mars,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,1,333,01,0.0,F,73,P,False
Mars,False,TRAPPIST-1e,29.0,False,5715.0,2.0,211.0,1476.0,0.0,0,334,01,7404.0,F,62,S,True
Earth,False,TRAPPIST-1e,44.0,False,695.0,1.0,16.0,0.0,0.0,0,336,01,712.0,F,74,P,True
Mars,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,1,337,01,0.0,F,63,S,False
Mars,False,TRAPPIST-1e,19.0,False,417.0,349.0,634.0,3.0,1057.0,1,337,02,2460.0,F,63,S,True
Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,337,03,0.0,F,63,S,False
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,338,01,0.0,G,48,S,False
Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,1,340,01,0.0,B,10,S,False
Earth,True,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,0,341,01,0.0,G,57,P,False
Earth,False,PSO J318.5-22,31.0,False,121.0,0.0,0.0,274.0,907.0,0,343,01,1302.0,F,76,P,True
Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,0,345,01,0.0,E,21,S,False
Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,1,346,01,0.0,G,59,P,False
Mars,False,TRAPPIST-1e,27.0,False,434.0,0.0,1434.0,0.0,0.0,0,347,01,1868.0,F,64,S,True
Mars,False,TRAPPIST-1e,22.0,False,142.0,2876.0,202.0,3.0,0.0,1,348,01,3223.0,D,12,P,True
Mars,False,TRAPPIST-1e,36.0,False,520.0,0.0,1865.0,0.0,0.0,1,348,02,2385.0,F,12,S,True
Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,1,350,01,0.0,G,60,P,False
Mars,False,TRAPPIST-1e,23.0,False,2001.0,0.0,2975.0,0.0,0.0,0,352,01,4976.0,F,78,P,True
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,355,01,0.0,F,78,S,False
Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,1,356,01,0.0,B,15,P,False
Earth,False,TRAPPIST-1e,41.0,False,0.0,1198.0,0.0,124.0,572.0,0,357,01,1894.0,F,65,S,True
Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,1,358,01,0.0,G,50,S,False
Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,1,358,02,0.0,G,50,S,False
Earth,False,PSO J318.5-22,26.0,False,148.0,0.0,453.0,0.0,88.0,0,359,01,689.0,F,66,S,True
Earth,False,TRAPPIST-1e,15.0,False,358.0,212.0,33.0,0.0,112.0,0,360,01,715.0,F,67,S,True
Earth,False,55 Cancri e,33.0,False,0.0,36.0,0.0,280.0,417.0,1,361,01,733.0,F,68,S,True
Earth,False,55 Cancri e,28.82793046746535,False,0.0,0.0,0.0,685.0,21.0,0,365,01,706.0,G,51,S,True
Mars,False,TRAPPIST-1e,26.0,False,2832.0,107.0,4447.0,15.0,4.0,0,368,01,7405.0,F,82,P,True
Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,1,368,02,0.0,F,82,P,False
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,592.0,177.0,58.0,1,369,01,827.0,G,53,S,True
Earth,False,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,441.0,1023.0,0,370,01,1559.0,F,83,P,True
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,371,01,0.0,F,84,P,False
Earth,False,TRAPPIST-1e,24.0,False,0.0,5.0,0.0,2766.0,0.0,0,372,01,2771.0,F,85,P,True
Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,0,373,01,0.0,G,62,P,False
Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,558.0,0.0,230.0,0,375,01,788.0,E,22,P,True
Earth,False,TRAPPIST-1e,22.0,False,116.0,0.0,786.0,6.0,0.0,1,376,01,908.0,G,54,S,True
Europa,False,55 Cancri e,63.0,False,0.0,1068.0,0.0,176.0,8188.0,0,377,01,9432.0,C,15,S,True
Europa,False,55 Cancri e,18.0,False,17.0,215.0,4.0,5132.0,697.0,0,378,01,6065.0,B,11,S,True
Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,1,378,02,0.0,B,11,S,False
Europa,False,TRAPPIST-1e,79.0,False,5649.0,235.0,7.0,2579.0,2175.0,0,378,03,10645.0,B,11,S,True
Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,1,378,04,0.0,B,11,S,False
Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,1,378,05,0.0,B,11,S,False
Europa,False,TRAPPIST-1e,33.0,False,0.0,2491.0,6.0,1173.0,1059.0,0,378,06,4729.0,B,11,S,True
Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,1,378,07,0.0,B,11,S,False
Earth,False,TRAPPIST-1e,31.0,False,198.0,0.0,591.0,0.0,164.0,1,379,01,953.0,G,63,P,True
Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,380,01,0.0,F,63,S,False
Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,381,01,0.0,B,16,P,False
Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,1,381,02,0.0,B,16,P,False
Earth,False,TRAPPIST-1e,23.0,False,348.0,0.0,0.0,4.0,368.0,0,382,01,720.0,G,64,P,True
Earth,False,TRAPPIST-1e,28.0,False,82.0,773.0,0.0,3693.0,140.0,0,383,01,4688.0,G,55,S,True
Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,0,383,02,0.0,G,55,S,False
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,384,01,0.0,G,56,S,False
Earth,False,TRAPPIST-1e,14.0,False,3.0,0.0,881.0,25.0,0.0,1,384,02,909.0,G,56,S,True
Earth,False,TRAPPIST-1e,23.0,False,13.0,747.0,0.0,0.0,128.0,0,385,01,888.0,G,65,P,True
Earth,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,0,387,01,0.0,G,66,P,False
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0,388,01,0.0,G,57,S,False
Earth,False,TRAPPIST-1e,18.0,False,391.0,44.0,356.0,0.0,0.0,0,389,01,791.0,E,23,P,True
Europa,False,PSO J318.5-22,27.0,True,69.0,5728.0,0.0,0.0,987.0,1,391,01,6784.0,C,9,P,True
Earth,False,TRAPPIST-1e,48.0,False,0.0,111.0,0.0,1508.0,0.0,0,392,01,1619.0,E,24,P,True
Europa,False,55 Cancri e,31.0,True,0.0,11003.0,552.0,8157.0,5688.0,0,395,01,25400.0,B,17,P,True
Europa,False,55 Cancri e,61.0,False,1.0,608.0,0.0,3835.0,1.0,0,395,02,4445.0,B,17,P,True
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,396,01,0.0,G,59,S,False
Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,1,397,01,0.0,F,69,S,False
Mars,False,TRAPPIST-1e,22.0,False,28.0,420.0,36.0,6011.0,3.0,0,398,01,6498.0,D,13,S,True
Mars,False,TRAPPIST-1e,30.0,True,1056.0,0.0,0.0,0.0,0.0,0,401,01,1056.0,D,14,S,True
Mars,False,TRAPPIST-1e,30.0,False,1770.0,0.0,0.0,13.0,0.0,0,401,02,1783.0,D,14,S,True
Earth,True,55 Cancri e,32.0,True,0.0,0.0,0.0,0.0,0.0,1,402,01,0.0,D,15,S,False
Mars,False,TRAPPIST-1e,43.0,True,353.0,896.0,0.0,0.0,2.0,1,403,01,1251.0,D,13,P,True
Earth,False,55 Cancri e,17.0,False,177.0,0.0,0.0,310.0,7.0,0,405,01,494.0,F,89,P,True
Earth,False,TRAPPIST-1e,23.0,False,0.0,21.0,0.0,0.0,1699.0,0,407,01,1720.0,G,69,P,True
Earth,False,TRAPPIST-1e,20.0,False,0.0,465.0,0.0,5.0,223.0,0,407,02,693.0,F,90,P,True
Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,0,407,03,0.0,G,69,P,False
Mars,False,TRAPPIST-1e,35.0,False,1134.0,113.0,52.0,0.0,0.0,0,408,01,1299.0,E,25,P,True
Mars,False,TRAPPIST-1e,31.0,False,0.0,0.0,1116.0,2.0,0.0,0,409,01,1118.0,F,71,S,True
Earth,False,55 Cancri e,21.0,False,0.0,150.0,0.0,567.0,0.0,0,410,01,717.0,F,72,S,True
Earth,False,TRAPPIST-1e,16.0,False,691.0,0.0,101.0,140.0,0.0,0,411,01,932.0,F,91,P,True
Europa,False,TRAPPIST-1e,60.0,False,0.0,7255.0,5952.0,1537.0,0.0,1,412,01,14744.0,C,11,P,True
Earth,False,TRAPPIST-1e,18.0,False,0.0,157.0,0.0,352.0,60.0,0,413,01,569.0,F,92,P,True
Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,0,415,01,0.0,G,60,S,False
Europa,True,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,1,417,01,0.0,B,18,P,False
Europa,False,55 Cancri e,22.0,False,0.0,1170.0,0.0,5467.0,1241.0,0,417,02,7878.0,B,18,P,True
Europa,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,1,417,03,0.0,B,18,P,False
Europa,False,TRAPPIST-1e,28.82793046746535,False,8.0,3584.0,0.0,13.0,57.0,1,423,01,3662.0,B,19,P,True
Mars,False,TRAPPIST-1e,37.0,False,1094.0,2.0,26.0,34.0,1.0,0,425,01,1157.0,F,96,P,True
Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,1,425,02,0.0,F,96,P,False
Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,1,425,03,0.0,F,96,P,False
Europa,False,TRAPPIST-1e,31.0,False,417.0,0.0,7185.0,562.0,792.0,1,427,01,8956.0,E,26,P,True
Europa,False,TRAPPIST-1e,29.0,False,0.0,4118.0,0.0,715.0,3139.0,1,428,01,7972.0,C,16,S,True
Europa,False,55 Cancri e,20.0,False,2.0,10116.0,0.0,2.0,225.0,1,429,01,10345.0,A,5,S,True
Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,1,429,02,0.0,A,5,S,False
Earth,False,TRAPPIST-1e,29.0,False,0.0,1026.0,0.0,16.0,0.0,1,430,01,1042.0,F,75,S,True
Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,1,431,01,0.0,F,97,P,False
Mars,False,TRAPPIST-1e,17.0,False,1483.0,10.0,0.0,0.0,0.0,0,432,01,1493.0,F,76,S,True
Europa,False,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,1,433,01,0.0,B,20,P,False
Europa,False,TRAPPIST-1e,47.0,False,4.0,891.0,0.0,2962.0,3656.0,0,433,02,7513.0,B,20,P,True
Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,1,434,01,0.0,F,77,S,False
Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,1,435,01,0.0,G,62,S,False
Earth,False,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,1,436,01,0.0,G,63,S,False
Earth,False,PSO J318.5-22,56.0,False,46.0,11.0,0.0,622.0,0.0,0,436,02,679.0,G,63,S,True
Earth,False,TRAPPIST-1e,39.0,False,382.0,0.0,22.0,467.0,0.0,0,437,01,871.0,F,78,S,True
Earth,False,PSO J318.5-22,40.0,False,7.0,0.0,840.0,26.0,0.0,0,437,02,873.0,F,78,S,True
Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,1,438,01,0.0,B,13,S,False
Europa,False,55 Cancri e,34.0,False,0.0,5637.0,45.0,1936.0,56.0,0,439,01,7674.0,C,13,P,True
Earth,False,55 Cancri e,32.0,False,0.0,0.0,0.0,722.0,0.0,0,441,01,722.0,F,79,S,True
Earth,False,TRAPPIST-1e,35.0,False,7.0,1043.0,0.0,0.0,0.0,0,442,01,1050.0,F,98,P,True
Mars,False,TRAPPIST-1e,32.0,True,2484.0,429.0,102.0,0.0,0.0,0,444,01,3015.0,D,15,P,True
Earth,False,TRAPPIST-1e,26.0,True,1869.0,0.0,136.0,0.0,0.0,0,444,02,2005.0,F,99,P,True
Earth,False,TRAPPIST-1e,25.0,False,1352.0,0.0,0.0,24.0,799.0,0,445,01,2175.0,F,80,S,True
Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,77.0,715.0,0,445,02,792.0,E,25,S,True
Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,446,01,0.0,B,21,P,False
Earth,False,TRAPPIST-1e,22.0,False,9.0,0.0,795.0,0.0,0.0,1,447,01,804.0,F,81,S,True
Earth,False,TRAPPIST-1e,24.0,False,757.0,0.0,0.0,32.0,0.0,0,448,01,789.0,E,27,P,True
Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,1,448,02,0.0,G,71,P,False
Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,1,449,01,0.0,G,64,S,False
Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,452,01,0.0,E,26,S,False
Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,1,453,01,0.0,B,14,S,False
Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,1,453,02,0.0,F,14,S,False
Europa,True,TRAPPIST-1e,74.0,False,0.0,0.0,0.0,0.0,0.0,1,453,03,0.0,B,14,S,False
Europa,False,55 Cancri e,28.0,True,5.0,4288.0,0.0,745.0,5.0,1,454,01,5043.0,B,15,S,True
Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,1,454,02,0.0,B,15,S,False
Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,1,454,03,0.0,B,15,S,False
Earth,False,TRAPPIST-1e,55.0,False,210.0,185.0,188.0,59.0,73.0,0,456,01,715.0,F,83,S,True
Earth,False,PSO J318.5-22,19.0,False,0.0,0.0,747.0,26.0,0.0,1,457,01,773.0,G,72,P,True
Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,0,457,02,0.0,G,72,P,False
Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,0,457,03,0.0,G,72,P,False
Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,458,01,0.0,D,16,S,False
Earth,False,TRAPPIST-1e,15.0,False,2156.0,0.0,0.0,59.0,2.0,0,459,01,2217.0,F,84,S,True
Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,1,460,01,0.0,G,65,S,False
Earth,False,PSO J318.5-22,31.0,False,0.0,869.0,0.0,0.0,0.0,1,461,01,869.0,E,27,S,True
Earth,False,TRAPPIST-1e,22.0,False,0.0,70.0,182.0,612.0,20.0,1,461,02,884.0,F,85,S,True
Earth,False,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,1,461,03,0.0,G,66,S,False
Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,0,462,01,0.0,G,67,S,False
Mars,False,TRAPPIST-1e,34.0,False,865.0,0.0,257.0,0.0,35.0,0,463,01,1157.0,F,100,P,True
Mars,False,TRAPPIST-1e,14.0,False,928.0,852.0,81.0,0.0,0.0,0,463,02,1861.0,F,100,P,True
Earth,False,TRAPPIST-1e,19.0,False,4.0,10.0,0.0,1178.0,428.0,0,465,01,1620.0,E,28,P,True
Earth,False,TRAPPIST-1e,28.82793046746535,False,0.0,654.0,22.0,146.0,4.0,1,465,02,826.0,E,28,P,True
Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,863.0,1.0,1.0,0,466,01,865.0,F,101,P,True
Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,0,468,01,0.0,F,101,S,False
Mars,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,1,470,01,0.0,F,86,S,False
Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,1,470,02,0.0,F,86,S,False
Europa,False,TRAPPIST-1e,16.0,False,0.0,45.0,2.0,5183.0,170.0,0,471,01,5400.0,B,22,P,True
Europa,False,55 Cancri e,30.0,False,0.0,7972.0,0.0,0.0,4.0,1,471,02,7976.0,B,22,P,True
Earth,False,PSO J318.5-22,37.0,False,0.0,10.0,544.0,9.0,299.0,0,472,01,862.0,F,87,S,True
Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,1,474,01,0.0,G,69,S,False
Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,38.0,9.0,943.0,0,475,01,990.0,E,29,P,True
Mars,False,PSO J318.5-22,27.0,False,0.0,6.0,145.0,144.0,0.0,0,476,01,295.0,F,103,P,True
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,1,476,02,0.0,F,103,P,False
Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,1,476,03,0.0,F,103,P,False
Earth,False,TRAPPIST-1e,22.0,False,0.0,5.0,0.0,1619.0,0.0,0,477,01,1624.0,E,30,P,True
Earth,False,TRAPPIST-1e,27.0,False,0.0,34.0,23.0,0.0,275.0,0,480,01,332.0,G,74,P,True
Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,1,481,01,0.0,G,70,S,False
Earth,False,TRAPPIST-1e,27.0,False,0.0,118.0,0.0,5.0,665.0,0,482,01,788.0,E,28,S,True
Earth,False,TRAPPIST-1e,28.0,False,0.0,14.0,0.0,0.0,615.0,0,482,02,629.0,F,88,S,True
Europa,False,55 Cancri e,21.0,False,0.0,33.0,0.0,3348.0,55.0,0,485,01,3436.0,B,17,S,True
